hash,AMSAT,AMSAT_RGC,BreakID-Kissat,CaDiCaL,Cadical_ESA,IsaSAT,Kissat_MAB-DC,Kissat_MAB_Binary,Kissat_MAB_ESA,hCaD-bva,hCaD-pbva,hKis-bva,hKis-pbva,kissat-sc2024,vresult,nb_vars,nb_clauses,family,track,avg_time
dafc03ea784fee849febca7b64230558,1326.2,1340.83,10000.0,10000.0,10000.0,10000.0,2117.19,10000.0,1400.78,4756.63,4737.09,2579.06,2314.61,1701.02,unsat,,,scheduling,main_2024 | submissions_2024,5418.762
db15a85651e0d941a11bf8640625edd8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,minimum-disagreement-parity,main_2024 | submissions_2022,10000.000
dc7817dfa2817916b266c1cfacd2ee66,2368.06,2000.22,345.194,548.354,214.395,389.72,261.002,573.352,396.335,762.328,662.54,334.74,253.651,200.219,unsat,,,ramsey,main_2024 | submissions_2024,417.876
dcf5b8224d1e0748871c83ee10067255,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,hardware-verification,anni_2022 | application_2011 | main_2010 | main_2024,10000.000
dd57f6ebf07a7f932a82bed1877788e6,855.087,836.432,582.704,539.809,555.695,10000.0,384.986,473.943,439.739,502.302,543.678,632.634,636.925,306.692,unsat,,,miter,main_2024 | submissions_2024,1365.128
dd5fc8da5454a990a0e7999884158c64,375.417,412.253,89.8608,108.459,102.614,241.333,247.088,193.131,213.497,68.8776,118.535,88.2744,81.4536,121.594,unsat,,,independent-set,main_2024 | submissions_2024,144.078
dd7164f2592c9675618c5c99af9b70f3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,independent-set,main_2024 | submissions_2024,10000.000
ddc0720fa5a91d9cc0dc726644ab9e9f,53.6662,63.0033,1.69032,42.58,33.4537,128.057,2.46094,3.01121,4.22049,123.306,175.938,1.1381,1.44919,0.384703,unsat,,,miter,anni_2022 | application_2014 | main_2015 | main_2024,46.909
de7a6b03999e2bc5bd750831c2662a4d,0.22611,0.227915,751.504,293.411,3543.28,705.089,3215.49,701.832,2153.51,10000.0,10000.0,16.3165,10000.0,229.481,sat,,,heule-nol,main_2024 | submissions_2024,3714.401
ded23680dfeab2879c05bc0e4de21126,243.581,286.011,217.192,196.914,145.049,10000.0,223.46,253.149,308.19,83.3868,84.3524,74.5101,243.144,54.5434,unsat,,,hamiltonian,main_2024 | submissions_2024,1060.609
df1bd67978b9b0ec1d326ba174bc273c,3229.36,2789.49,124.403,65.7476,655.395,10000.0,4527.4,1248.51,4170.25,10000.0,4542.89,183.787,10000.0,521.437,sat,,,hamiltonian,main_2024 | submissions_2024,4174.129
e067414e153ee98a7842bd6d6dafeee5,175.632,179.7,445.282,656.378,225.063,3648.65,87.3311,349.62,292.844,905.841,399.397,630.065,705.024,621.814,sat,,,maxsat-optimum,main_2024 | submissions_2022,774.730
e06be7a69dbd6d6866a2799cd40c4bfe,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2.7254,unsat,,,miter,main_2024 | submissions_2024,9091.157
e08f11f0a3bd266ee5c78ce332de107f,532.364,614.789,577.643,538.694,601.959,10000.0,753.412,822.686,689.877,457.177,405.821,385.427,685.29,175.362,unsat,,,hamiltonian,main_2024 | submissions_2024,1410.519
e0bf26a7527cd162c7d3016d4b2ab9fb,558.517,369.369,453.772,129.608,47.0299,626.786,357.447,352.718,53.4121,447.699,262.568,165.625,10000.0,45.4847,sat,,,cryptography,anni_2022 | application_2012 | application_2013 | application_2016 | crypto_2021 | main_2010 | main_2024,1135.307
e2deb375e56da2360ecd08fc1179fb7d,1249.96,1323.48,347.402,561.27,436.455,4645.95,273.699,460.196,797.634,600.994,531.815,366.676,347.129,143.365,sat,,,random-circuits,main_2024 | submissions_2024,833.198
e371cd7cdde3e7ccb9834290fd4a92d0,2041.4,1918.36,10000.0,1204.86,1191.05,227.971,115.971,113.545,113.592,646.621,641.708,1572.39,10000.0,334.731,sat,,,miter,main_2024 | submissions_2024,1469.313
e38601380bfbab35dd8c5927283533fb,10000.0,4025.71,10000.0,2750.11,2740.55,10000.0,3291.26,3717.53,4522.26,2486.64,3160.56,10000.0,10000.0,2483.52,unsat,,,miter,main_2024 | submissions_2024,5013.857
e481a97a93fd6b4303f39024d19c2867,152.387,142.137,27.5917,562.092,44.7751,168.316,24.5292,19.8306,22.0846,44.6714,995.227,78.718,3937.26,16.8902,sat,,,scheduling,main_2024 | submissions_2022,537.672
e6cdc2687fa53506021f05b60ad0c6a2,79.7852,82.0893,54.9781,198.687,56.9332,284.936,19.9351,51.3893,51.3703,158.651,63.1694,33.3186,49.9098,36.6969,sat,,,unknown,anni_2022 | main_2019 | main_2024,91.363
e7248b57a310ad461924eb17956cdf3a,10000.0,10000.0,1773.35,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1355.73,10000.0,1270.05,sat,,,heule-folkman,main_2024 | submissions_2024,8420.525
e84b00b1f134e0e071a2baf54cfc90e8,699.587,658.703,345.75,347.974,356.811,1393.59,662.526,686.028,658.615,325.787,284.301,342.896,953.301,436.88,unsat,,,argumentation,main_2024 | submissions_2023,586.246
e85e793a66a2c9d390f40acf29a5346b,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,independent-set,main_2024 | submissions_2024,10000.000
e85fb114c33f450dc2622c78bc6fa019,233.915,236.056,686.609,80.595,80.6427,69.4362,44.3816,44.4618,43.8376,441.952,444.795,434.262,428.984,59.8633,sat,,,miter,main_2024 | submissions_2024,197.565
e8abb9c83efdd96a99990f3b914ea873,480.365,483.965,10000.0,434.611,994.978,40.0859,397.965,348.585,348.633,518.615,822.677,1005.13,629.74,151.249,unsat,,,software-verification,main_2024 | submissions_2022,517.479
e99e266b422513a2898c13898a1de501,362.754,330.373,132.863,47.6023,21.7998,106.388,322.252,471.546,471.461,170.078,33.7713,37.6961,87.567,188.065,sat,,,rbsat,anni_2022 | crafted_2012 | main_2024,178.021
ea827f81bd0e9735739adc0d9da1b446,1273.19,1331.2,1659.24,2296.44,1928.01,10000.0,1612.25,1729.99,1796.41,979.921,1087.77,1279.5,10000.0,1238.26,unsat,,,argumentation,main_2024 | submissions_2023,3086.232
ec84eecb124c63d4757e083dd0e5a9ff,362.554,372.233,67.2607,201.915,313.099,1362.96,83.1925,106.456,99.7295,248.346,278.731,127.218,228.406,506.585,unsat,,,mutilated-chessboard,anni_2022 | main_2018 | main_2024,323.331
ecca77b5350eca6a4323edd5b38208c6,206.493,188.036,161.864,4125.24,606.658,269.681,303.584,672.809,164.101,139.932,709.367,177.587,10000.0,115.508,sat,,,cryptography,anni_2022 | application_2013 | main_2024,1571.315
eda4aa84aeeb306468396fa82a6bba5a,66.6402,71.5397,97.4358,108.534,79.3132,178.538,130.959,174.887,71.4966,314.704,131.917,70.782,4844.94,90.3698,sat,,,scheduling,anni_2022 | application_2013 | main_2021 | main_2024,563.313
edceb8782e72e290fa54757dbfdd0173,230.193,305.745,120.795,106.327,99.4454,10000.0,151.47,173.554,214.387,59.1532,58.6622,64.6897,132.024,97.2783,unsat,,,hamiltonian,main_2024 | submissions_2024,1014.272
eddd68e14d69cce7190b99f4e7abdafb,16.8547,17.2646,283.949,217.935,342.858,68.2642,152.323,42.2595,115.498,4.17791,55.7471,95.8426,9.03048,37.6459,sat,,,hamiltonian,main_2024 | submissions_2024,103.780
ee57608ea4b74f25aebca809d59711c9,10000.0,10000.0,10000.0,2260.41,4672.64,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat,,,risc-instruction-removal-subrv,main_2024 | submissions_2023,8812.095
eed5189b73738270ae3fdb8b33bf31c8,10000.0,10000.0,180.015,488.058,10000.0,10000.0,1537.6,1223.78,1321.81,10000.0,10000.0,128.051,10000.0,91.2064,sat,,,heule-folkman,main_2024 | submissions_2024,4980.955
ef16970ab9da31165d3c401ff9b29168,10000.0,10000.0,1497.11,10000.0,10000.0,10000.0,3311.36,1178.89,2514.22,10000.0,10000.0,448.943,10000.0,418.88,sat,,,heule-folkman,main_2024 | submissions_2024,6170.208
ef330d1b144055436a2d576601191ea5,6.45092,6.28736,1.8384,1.58389,1.02901,2.0014,1.18838,1.87593,1.40396,1.5744,1.09551,1.6956,1.31726,2.56272,unsat,,,automata-synchronization,anni_2022 | crafted_2011 | crafted_2012 | main_2024,1.575
f0426369f61595aee97055965ee7e6a3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.17066,unsat,,,miter,main_2024 | submissions_2024,9091.197
f054205a7cef98e5021016f864c69816,30.4702,40.1531,1111.2,13.6137,92.0798,174.726,56.0598,16.7098,15.5436,40.0407,47.5955,26.9347,39.8398,20.4903,sat,,,summle,main_2024 | submissions_2022,49.421
f15ad4206d95a3f8f1358b33301539be,1005.75,1021.6,946.708,832.812,1028.23,3335.78,1296.79,1390.85,1383.68,953.018,918.103,1093.63,3169.94,873.996,unsat,,,argumentation,main_2024 | submissions_2023,1479.712
f16b7329ef5728f722c291156b3b098e,1128.35,1159.06,1132.39,957.373,987.12,10000.0,1289.78,1139.08,1073.45,1001.68,1169.03,1182.22,1925.28,1037.68,unsat,,,maxsat-optimum,main_2024 | submissions_2022,1978.427
f18c7c7b8666458fd04ea7a253ae1e20,331.738,331.182,10000.0,791.136,793.115,129.357,215.532,227.007,261.091,709.514,524.951,10000.0,10000.0,774.749,unsat,,,equivalence-chain-principle,main_2024 | submissions_2024,2220.587
f296fe701a562022c0de0cf565fbca7d,157.331,184.429,58.438,63.7061,62.8503,1095.92,103.825,101.612,101.463,20.4289,25.8812,26.3365,82.5735,24.5139,unsat,,,hamiltonian,main_2024 | submissions_2024,155.374
f32bb347996c351bc3e9a91c58e8601d,452.954,23.5572,406.965,934.768,351.173,2564.39,283.087,356.066,210.199,215.613,10000.0,829.98,10000.0,1368.05,sat,,,influence-maximization,anni_2022 | main_2020 | main_2024 | main_2025,2464.848
f376d4c191518ed704326960b6b19a4b,511.002,511.884,542.798,474.659,502.091,10000.0,797.395,829.362,647.334,383.262,384.217,290.591,907.683,152.499,unsat,,,hamiltonian,main_2024 | submissions_2024,1397.190
f45e5faf1bcccbdd3065dd6367c3bd16,539.718,555.165,585.795,501.516,499.337,10000.0,692.057,848.744,906.864,345.404,401.904,261.936,783.329,175.389,unsat,,,hamiltonian,main_2024 | submissions_2024,1401.498
f48735588e3515135f039e8bc8efaee5,352.255,94.5819,588.963,230.993,227.868,1091.95,10000.0,10000.0,1054.81,561.888,440.586,349.04,395.158,128.837,sat,,,cryptography-ascon,main_2024 | submissions_2023,2225.557
f50eaf02a8041510b64104998cc81d2f,180.503,220.635,146.932,139.484,99.0193,116.022,46.2139,45.2524,108.884,106.302,412.333,48.5686,355.65,5.83725,sat,,,stedman-triples,anni_2022 | main_2018 | main_2024,134.870
f54b352934be08821aa75b3424112956,771.571,788.444,10000.0,801.093,1224.04,37.2936,824.065,734.7,864.601,515.699,1102.42,389.253,629.491,120.828,unsat,,,software-verification,main_2024 | submissions_2022,658.499
f561c52b987bdb9031a477864070b759,55.9181,56.2458,231.805,1595.61,332.41,10000.0,74.5408,69.1595,478.982,10000.0,10000.0,99.9289,10000.0,150.462,sat,,,pythagorean-triples,anni_2022 | crafted_2016 | main_2024,3891.008
f70788e8446c1bc42684316de0a6c164,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2.42781,unsat,,,miter,main_2024 | submissions_2024,9091.130
f746dae2050dd4aa48bcd53e8bd897b4,21.5632,4.33813,138.963,4765.42,10000.0,10000.0,786.023,10000.0,1837.26,1778.79,10000.0,10000.0,87.1666,1859.21,sat,,,tree-decomposition,anni_2022 | main_2018 | main_2021 | main_2024,5555.806
f7e855b18105170b0718086d3f5b5923,246.149,246.844,234.91,696.328,176.8,1317.55,85.0501,249.926,471.542,4233.46,3479.58,54.9206,10000.0,223.403,sat,,,scheduling,main_2024 | submissions_2022,1908.051
f8443057c188f6c9cfb711ff3d4aa6ff,2661.49,2601.45,138.055,96.7227,108.549,269.159,142.404,132.932,151.959,293.196,276.508,326.262,338.063,115.71,unsat,,,quantum-kochen-specker,main_2024 | submissions_2024,204.679
f86dad4ba35369eb720a0c9ddc45037a,10.2382,10.4932,10.1385,481.505,39.5443,1945.21,10.7593,35.1154,15.7091,48.1011,3361.21,16.6669,10000.0,8.23709,sat,,,cryptography,anni_2022 | main_2020 | main_2024,1451.096
fa50d69adc71fe4daf7f9088cd02864a,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,random-circuits,main_2024 | submissions_2024,10000.000
fa5c6d6736a42650656c5bc018413254,10000.0,10000.0,0.219983,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat,,,binary-pigeon-hole,main_2024 | submissions_2024,10000.000
fae08ac5b6d7eeb4f56f1cfac6c51703,895.071,885.885,796.156,708.4,698.938,10000.0,799.078,922.477,887.51,774.909,730.83,789.131,1030.5,655.367,unsat,,,scheduling,main_2024 | submissions_2022,1636.104
fb0e505b8bd19a34f1f80b8e020e7856,632.492,591.242,80.6592,79.6694,80.9332,221.946,104.499,99.6798,95.4026,279.888,276.866,276.166,323.669,83.8513,unsat,,,quantum-kochen-specker,main_2024 | submissions_2024,174.779
fb45d41807bcbbbe689de282c1310798,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,scheduling,main_2024 | submissions_2022,10000.000
fb51311320bb42bdb893249998a77f40,328.794,367.939,175.277,187.805,210.003,709.568,237.948,272.671,245.361,222.908,273.258,225.032,419.995,174.398,unsat,,,quantum-kochen-specker,main_2024 | submissions_2024,288.995
ff9e9b01d50d01ecb6740472d7dd36cd,467.232,639.9,116.756,350.822,366.23,460.24,244.961,732.192,506.743,948.261,1000.47,268.329,347.982,1220.6,sat,,,independent-set,main_2024 | submissions_2024,586.075
